Train,Line,Station,Arrival Time,Driver,Crew 1,Crew 2
Train1,Green,Glenbury,2024-08-01 06:57:40,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 06:59:00,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:00:20,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:01:40,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:03:00,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:04:20,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:05:40,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:07:00,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:08:20,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:09:40,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:11:00,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:12:20,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:13:40,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:15:00,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:16:20,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:17:40,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:19:00,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 07:50:20,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 08:21:40,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 08:53:00,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 09:24:20,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 09:55:40,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 10:27:00,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 10:58:20,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 11:29:40,Bob,Cole,Dan
Train1,Green,Glenbury,2024-08-01 11:50:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 11:51:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 11:53:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 11:54:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 11:55:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 11:57:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 11:58:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 11:59:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:01:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:02:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:03:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:05:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:06:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:07:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:09:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:10:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:11:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:13:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:14:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:15:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:17:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:18:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:19:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:21:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:22:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:23:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:25:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:26:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:27:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:29:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:30:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:31:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:33:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:34:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:35:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:37:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:38:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:39:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:41:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:42:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:43:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:45:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:46:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:47:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:49:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:50:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:51:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:53:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:54:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:55:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:57:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:58:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 12:59:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:01:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:02:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:03:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:05:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:06:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:07:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:09:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:10:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:11:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:13:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:14:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:15:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:17:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:18:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:19:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:21:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:22:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:23:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:25:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:26:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:27:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:29:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:30:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:31:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:33:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:34:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:35:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:37:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:38:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:39:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:41:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:42:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:43:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:45:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:46:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:47:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:49:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:50:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:51:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:53:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:54:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:55:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:57:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:58:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 13:59:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:01:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:02:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:03:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:05:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:06:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:07:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:09:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:10:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:11:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:13:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:14:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:15:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:17:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:18:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:19:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:21:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:22:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:23:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:25:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:26:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:27:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:29:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:30:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:31:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:33:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:34:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:35:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:37:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:38:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:39:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:41:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:42:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:43:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:45:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:46:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:47:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:49:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:50:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:51:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:53:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:54:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:55:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:57:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:58:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 14:59:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:01:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:02:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:03:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:05:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:06:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:07:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:09:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:10:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:11:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:13:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:14:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:15:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:17:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:18:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:19:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:21:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:22:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:23:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:25:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:26:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:27:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:29:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:30:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:31:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:33:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:34:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:35:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:37:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:38:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:39:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:41:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:42:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:43:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:45:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:46:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:47:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 15:49:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 16:20:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 16:51:40,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 17:23:00,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 17:54:20,Charlie,Earl,Fern
Train1,Green,Glenbury,2024-08-01 18:25:40,Charlie,Earl,Fern
